time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,vx_world,vy_world,vz_world,target_x,target_y,target_z,target_yaw,dist_m,yaw_err_rad,speed_ms,wind_enabled,rl_profile
6.52,1.917,1.9214,1.977,0.001,0.0002,0.0006,0.0174,0.0063,0.0276,2.0,2.0,2.0,0.0,0.1166,-0.0006,0.0332,0,13
6.54,1.9177,1.9222,1.9761,0.0008,-0.0003,0.0004,0.0269,0.0215,0.0303,2.0,2.0,2.0,0.0,0.1157,-0.0004,0.0458,0,0
6.56,1.9184,1.9231,1.9753,0.0011,0.0009,0.0009,0.0074,0.0013,0.0231,2.0,2.0,2.0,0.0,0.1148,-0.0009,0.0243,0,6
6.58,1.9192,1.9238,1.9751,0.0001,0.0014,0.0004,0.0028,0.003,0.0129,2.0,2.0,2.0,0.0,0.1138,-0.0004,0.0135,0,7
6.6,1.9199,1.9245,1.9748,0.0005,0.0014,0.0,0.0108,0.0121,0.0231,2.0,2.0,2.0,0.0,0.1129,-0.0,0.0282,0,14
6.62,1.9207,1.9252,1.9748,0.001,0.0004,-0.0001,0.0121,0.0147,0.0188,2.0,2.0,2.0,0.0,0.1119,0.0001,0.0268,0,13
6.64,1.9215,1.9258,1.9749,0.0003,0.0007,-0.0005,0.0021,0.0074,0.0103,2.0,2.0,2.0,0.0,0.1109,0.0005,0.0129,0,6
6.66,1.9223,1.9264,1.9745,-0.0004,0.0014,0.0005,0.0124,0.0129,0.0217,2.0,2.0,2.0,0.0,0.11,-0.0005,0.0282,0,9
6.68,1.9232,1.927,1.9739,-0.0004,-0.0006,0.0002,0.0079,0.0135,0.0289,2.0,2.0,2.0,0.0,0.1091,-0.0002,0.0328,0,14
6.7,1.924,1.9276,1.9731,-0.0005,0.0008,0.0005,0.0065,0.0101,0.0292,2.0,2.0,2.0,0.0,0.1084,-0.0005,0.0316,0,4
6.72,1.9248,1.9282,1.9724,-0.001,0.0009,-0.0002,0.0087,0.0158,0.0284,2.0,2.0,2.0,0.0,0.1076,0.0002,0.0336,0,9
6.74,1.9256,1.9289,1.9718,0.0002,0.0004,0.0008,0.0205,0.0193,0.0272,2.0,2.0,2.0,0.0,0.1067,-0.0008,0.0392,0,1
6.76,1.9265,1.9295,1.9715,-0.0008,0.0002,0.0002,0.0062,0.0121,0.0231,2.0,2.0,2.0,0.0,0.1057,-0.0002,0.0268,0,14
6.78,1.9274,1.9302,1.9716,-0.001,0.002,0.0006,0.0074,0.0095,0.0153,2.0,2.0,2.0,0.0,0.1046,-0.0006,0.0195,0,14
6.8,1.9283,1.9309,1.9716,-0.001,0.0006,0.0009,0.013,0.0151,0.015,2.0,2.0,2.0,0.0,0.1036,-0.0009,0.0249,0,3
6.82,1.9292,1.9317,1.9716,-0.0004,0.0001,0.0004,0.0044,0.0097,0.0159,2.0,2.0,2.0,0.0,0.1024,-0.0004,0.0191,0,14
6.84,1.9302,1.9324,1.9716,-0.0006,0.0018,0.001,0.0121,0.0129,0.0144,2.0,2.0,2.0,0.0,0.1012,-0.001,0.0228,0,3
6.86,1.9312,1.9332,1.9713,-0.0006,0.0003,0.001,0.0031,0.0079,0.0247,2.0,2.0,2.0,0.0,0.1001,-0.001,0.0262,0,14
6.88,1.9322,1.934,1.971,-0.0005,0.0015,0.0009,0.0044,0.0107,0.0266,2.0,2.0,2.0,0.0,0.099,-0.0009,0.029,0,12
6.9,1.9332,1.9348,1.9709,0.0002,0.0009,0.0001,0.0015,0.0115,0.0233,2.0,2.0,2.0,0.0,0.0978,-0.0001,0.026,0,12
6.92,1.9343,1.9356,1.9706,-0.0002,0.0011,0.0011,0.0023,0.0063,0.0242,2.0,2.0,2.0,0.0,0.0966,-0.0011,0.0251,0,8
6.94,1.9354,1.9363,1.97,-0.001,0.0005,0.0002,-0.0005,0.0091,0.0314,2.0,2.0,2.0,0.0,0.0956,-0.0002,0.0327,0,14
6.96,1.9364,1.9371,1.9695,0.0002,0.0006,0.0013,-0.0048,-0.0006,0.0223,2.0,2.0,2.0,0.0,0.0945,-0.0013,0.0228,0,5
6.98,1.9375,1.9378,1.9694,-0.0008,0.0001,0.0007,-0.0011,0.0106,0.0212,2.0,2.0,2.0,0.0,0.0934,-0.0007,0.0237,0,8
7.0,1.9385,1.9385,1.9696,0.0004,-0.0,0.0009,-0.0066,-0.0001,0.011,2.0,2.0,2.0,0.0,0.0921,-0.0009,0.0129,0,6
7.02,1.9394,1.9392,1.9698,-0.001,-0.0002,0.0009,0.0033,0.0109,0.0173,2.0,2.0,2.0,0.0,0.091,-0.0009,0.0208,0,12
7.04,1.9404,1.9399,1.9702,-0.0001,-0.0006,0.0004,0.0007,0.0094,0.0127,2.0,2.0,2.0,0.0,0.0897,-0.0004,0.0158,0,8
7.06,1.9413,1.9406,1.9705,-0.0005,0.0002,-0.0001,-0.005,0.0009,0.0088,2.0,2.0,2.0,0.0,0.0886,0.0001,0.0102,0,6
7.08,1.9421,1.9413,1.9704,-0.0007,-0.0,0.0004,0.0053,0.0083,0.0201,2.0,2.0,2.0,0.0,0.0876,-0.0004,0.0223,0,8
7.1,1.9429,1.942,1.9705,0.0002,-0.001,-0.0002,-0.0036,0.0017,0.0119,2.0,2.0,2.0,0.0,0.0866,0.0002,0.0126,0,6
7.12,1.9436,1.9426,1.9706,-0.0006,-0.0002,0.0005,0.008,0.0079,0.0164,2.0,2.0,2.0,0.0,0.0857,-0.0005,0.0199,0,14
7.14,1.9443,1.9433,1.9704,-0.0005,-0.0013,0.0004,0.0082,0.0087,0.0231,2.0,2.0,2.0,0.0,0.0848,-0.0004,0.026,0,8
7.16,1.9449,1.944,1.9707,-0.0001,-0.0006,0.0003,0.0092,0.0084,0.0103,2.0,2.0,2.0,0.0,0.0839,-0.0003,0.0162,0,14
7.18,1.9455,1.9446,1.9713,-0.0001,0.0002,0.0004,0.0099,0.0083,0.0056,2.0,2.0,2.0,0.0,0.0828,-0.0004,0.0141,0,14
7.2,1.946,1.9453,1.972,-0.0002,0.0004,0.0003,0.0014,0.0007,0.0032,2.0,2.0,2.0,0.0,0.0818,-0.0003,0.0035,0,6
7.22,1.9466,1.9459,1.9726,-0.0004,0.0007,0.0001,0.0102,0.0096,0.0073,2.0,2.0,2.0,0.0,0.0808,-0.0001,0.0158,0,8
7.24,1.9472,1.9465,1.9733,0.0003,-0.0002,-0.0002,0.0012,0.0011,0.002,2.0,2.0,2.0,0.0,0.0798,0.0002,0.0026,0,6
7.26,1.9477,1.9471,1.9739,-0.0005,0.0005,-0.0002,0.0086,0.0076,0.0013,2.0,2.0,2.0,0.0,0.0788,0.0002,0.0115,0,12
7.28,1.9483,1.9477,1.9745,0.0,-0.0002,-0.0004,0.0064,0.0061,0.0054,2.0,2.0,2.0,0.0,0.0779,0.0004,0.0104,0,9
7.3,1.9488,1.9482,1.9747,-0.0006,0.0007,-0.0009,0.002,0.0029,0.0091,2.0,2.0,2.0,0.0,0.077,0.0009,0.0097,0,5
7.32,1.9494,1.9488,1.9748,-0.0006,0.0008,-0.0008,0.0075,0.0063,0.0113,2.0,2.0,2.0,0.0,0.0763,0.0008,0.0149,0,13
7.34,1.9499,1.9494,1.9751,0.0001,-0.0005,-0.0008,0.0054,0.0049,0.0086,2.0,2.0,2.0,0.0,0.0754,0.0008,0.0112,0,10
7.36,1.9504,1.95,1.9751,-0.0007,0.0007,-0.0014,0.007,0.0078,0.0153,2.0,2.0,2.0,0.0,0.0747,0.0014,0.0185,0,8
7.38,1.951,1.9506,1.9749,-0.0002,0.0004,-0.0015,-0.0003,-0.0008,0.0137,2.0,2.0,2.0,0.0,0.074,0.0015,0.0137,0,7
7.4,1.9515,1.9511,1.9748,-0.0008,0.0006,-0.0012,0.0057,0.0043,0.0134,2.0,2.0,2.0,0.0,0.0733,0.0012,0.0152,0,14
7.42,1.9521,1.9517,1.9752,0.0,-0.0002,-0.0013,0.0019,0.0016,0.0075,2.0,2.0,2.0,0.0,0.0724,0.0013,0.0079,0,4
7.44,1.9527,1.9523,1.9756,-0.0005,0.0007,-0.0011,0.0036,0.0026,0.0052,2.0,2.0,2.0,0.0,0.0715,0.0011,0.0069,0,11
7.46,1.9532,1.9529,1.9759,-0.0004,0.0003,-0.0012,0.0035,0.0032,0.0061,2.0,2.0,2.0,0.0,0.0706,0.0012,0.0078,0,15
7.48,1.9538,1.9535,1.9764,-0.0003,0.0003,-0.0009,0.0008,-0.001,0.004,2.0,2.0,2.0,0.0,0.0696,0.0009,0.0042,0,5
7.5,1.9544,1.9541,1.9769,-0.0007,0.0006,-0.001,0.005,0.0047,0.0059,2.0,2.0,2.0,0.0,0.0687,0.001,0.009,0,8
7.52,1.955,1.9547,1.9773,0.0004,-0.0001,-0.0007,0.0033,0.0022,0.0054,2.0,2.0,2.0,0.0,0.0678,0.0007,0.0067,0,10
7.54,1.9555,1.9553,1.9774,-0.0005,0.0005,-0.0012,0.0044,0.0052,0.0115,2.0,2.0,2.0,0.0,0.067,0.0012,0.0133,0,13
7.56,1.9561,1.9559,1.9771,0.0002,0.0001,-0.0014,-0.0021,-0.0021,0.013,2.0,2.0,2.0,0.0,0.0663,0.0014,0.0133,0,7
7.58,1.9567,1.9564,1.9771,-0.0003,0.0004,-0.0012,0.0061,0.0056,0.0164,2.0,2.0,2.0,0.0,0.0656,0.0012,0.0184,0,12
7.6,1.9572,1.957,1.9775,0.0003,-0.0004,-0.0012,0.0041,0.0043,0.0044,2.0,2.0,2.0,0.0,0.0647,0.0012,0.0073,0,14
7.62,1.9577,1.9575,1.9776,-0.0005,0.0005,-0.0014,0.06,0.06,0.06,2.0,2.0,2.0,0.0,0.064,0.0014,0.1039,0,14
7.64,1.9583,1.9581,1.9785,-0.0007,0.0006,-0.0019,-0.0042,-0.0034,-0.0133,2.0,2.0,2.0,0.0,0.0629,0.0019,0.0144,0,14
7.66,1.9588,1.9586,1.9792,-0.001,0.0008,0.0001,-0.0023,-0.0063,-0.009,2.0,2.0,2.0,0.0,0.062,-0.0001,0.0112,0,14
7.68,1.9594,1.9592,1.9788,-0.0009,0.0004,-0.0,-0.0052,-0.0047,0.012,2.0,2.0,2.0,0.0,0.0613,0.0,0.0139,0,14
7.7,1.96,1.9598,1.9786,0.0006,0.0012,0.0005,-0.0052,-0.0054,0.0078,2.0,2.0,2.0,0.0,0.0606,-0.0005,0.0108,0,14
7.72,1.9607,1.9603,1.9789,0.0006,0.001,0.0003,-0.007,-0.0038,-0.0022,2.0,2.0,2.0,0.0,0.0597,-0.0003,0.0083,0,14
7.74,1.9614,1.9608,1.9789,0.0008,0.0008,0.0011,-0.0065,-0.0039,0.0047,2.0,2.0,2.0,0.0,0.0589,-0.0011,0.0089,0,14
7.76,1.962,1.9613,1.979,0.0005,0.0001,0.0006,-0.0079,-0.0018,0.0018,2.0,2.0,2.0,0.0,0.0581,-0.0006,0.0083,0,14
7.78,1.9627,1.9617,1.9789,0.0009,0.0002,0.0016,-0.0064,-0.0022,0.006,2.0,2.0,2.0,0.0,0.0575,-0.0016,0.009,0,14
7.8,1.9633,1.962,1.9789,0.0004,-0.0003,0.001,-0.0075,0.0002,0.0043,2.0,2.0,2.0,0.0,0.0568,-0.001,0.0087,0,14
7.82,1.9639,1.9624,1.9787,0.0008,-0.0001,0.002,-0.0054,-0.0004,0.0092,2.0,2.0,2.0,0.0,0.0563,-0.002,0.0107,0,14
7.84,1.9645,1.9626,1.9785,0.0002,-0.0007,0.0015,-0.0061,0.0017,0.0078,2.0,2.0,2.0,0.0,0.0558,-0.0015,0.01,0,14
7.86,1.965,1.9629,1.9785,0.0003,-0.0007,0.0019,-0.004,0.0012,0.0051,2.0,2.0,2.0,0.0,0.0553,-0.0019,0.0066,0,14
7.88,1.9655,1.9632,1.9784,-0.0,-0.0009,0.0017,-0.0035,0.002,0.0061,2.0,2.0,2.0,0.0,0.0549,-0.0017,0.0073,0,14
7.9,1.9659,1.9634,1.9786,0.0001,-0.0007,0.0015,-0.0023,0.0022,0.0006,2.0,2.0,2.0,0.0,0.0544,-0.0015,0.0033,0,14
7.92,1.9663,1.9636,1.9789,0.0001,-0.0006,0.0014,-0.0013,0.0024,-0.0025,2.0,2.0,2.0,0.0,0.0539,-0.0014,0.0037,0,14
7.94,1.9666,1.9639,1.9793,-0.0001,-0.0006,0.0013,-0.0004,0.0024,-0.0028,2.0,2.0,2.0,0.0,0.0534,-0.0013,0.0037,0,14
7.96,1.9669,1.9641,1.9797,-0.0001,-0.0006,0.0012,0.0004,0.0024,-0.0043,2.0,2.0,2.0,0.0,0.0529,-0.0012,0.005,0,14
7.98,1.9671,1.9643,1.9802,-0.0001,-0.0005,0.0011,0.0012,0.0024,-0.0053,2.0,2.0,2.0,0.0,0.0524,-0.0011,0.006,0,14
8.0,1.9673,1.9646,1.9807,-0.0001,-0.0005,0.001,0.0019,0.0024,-0.0056,2.0,2.0,2.0,0.0,0.0519,-0.001,0.0064,0,14
8.02,1.9675,1.9648,1.9812,-0.0002,-0.0004,0.0009,0.06,0.06,0.06,2.0,2.0,2.0,0.0,0.0515,-0.0009,0.1039,0,14
8.04,1.9677,1.965,1.9826,-0.0006,0.0001,-0.0002,0.0017,0.0022,-0.0243,2.0,2.0,2.0,0.0,0.0507,0.0002,0.0245,0,14
8.06,1.9679,1.9653,1.9835,-0.0012,0.0007,0.0017,0.0039,-0.0008,-0.0163,2.0,2.0,2.0,0.0,0.0501,-0.0017,0.0168,0,14
8.08,1.9681,1.9656,1.9832,-0.0011,0.0002,0.0013,0.0014,0.0002,0.0094,2.0,2.0,2.0,0.0,0.0498,-0.0013,0.0095,0,14
8.1,1.9683,1.966,1.9832,0.0,0.0009,0.0015,0.0013,-0.0008,0.0038,2.0,2.0,2.0,0.0,0.0494,-0.0015,0.0041,0,14
8.12,1.9686,1.9663,1.9836,-0.0,0.0008,0.0011,-0.0001,-0.0004,-0.0046,2.0,2.0,2.0,0.0,0.0489,-0.0011,0.0046,0,14
8.14,1.9689,1.9666,1.9838,-0.0002,0.0004,0.0013,-0.0001,-0.0009,0.0001,2.0,2.0,2.0,0.0,0.0484,-0.0013,0.0009,0,14
8.16,1.9692,1.967,1.984,-0.0004,-0.0001,0.001,-0.0004,-0.0008,-0.0021,2.0,2.0,2.0,0.0,0.0479,-0.001,0.0023,0,14
8.18,1.9695,1.9673,1.9845,-0.0003,-0.0,0.001,-0.0001,-0.0012,-0.0066,2.0,2.0,2.0,0.0,0.0473,-0.001,0.0067,0,14
8.2,1.9697,1.9677,1.985,-0.0002,-0.0,0.0009,-0.0,-0.0012,-0.0064,2.0,2.0,2.0,0.0,0.0468,-0.0009,0.0065,0,14
8.22,1.97,1.968,1.9855,-0.0001,-0.0,0.0008,0.0002,-0.0012,-0.0066,2.0,2.0,2.0,0.0,0.0462,-0.0008,0.0067,0,14
8.24,1.9702,1.9684,1.986,-0.0001,-0.0001,0.0007,0.0004,-0.0012,-0.0076,2.0,2.0,2.0,0.0,0.0456,-0.0007,0.0077,0,14
8.26,1.9705,1.9687,1.9865,-0.0001,-0.0001,0.0007,0.0007,-0.0012,-0.0077,2.0,2.0,2.0,0.0,0.0451,-0.0007,0.0078,0,14
8.28,1.9707,1.969,1.9871,-0.0001,-0.0001,0.0006,0.0009,-0.0012,-0.0077,2.0,2.0,2.0,0.0,0.0445,-0.0006,0.0078,0,14
8.3,1.9709,1.9694,1.9876,-0.0001,-0.0001,0.0005,0.0012,-0.0011,-0.0078,2.0,2.0,2.0,0.0,0.044,-0.0005,0.008,0,14
8.32,1.9711,1.9697,1.9881,-0.0,-0.0001,0.0005,0.0014,-0.001,-0.0079,2.0,2.0,2.0,0.0,0.0435,-0.0005,0.0081,0,14
8.34,1.9713,1.97,1.9886,-0.0,-0.0001,0.0004,0.0017,-0.0009,-0.0079,2.0,2.0,2.0,0.0,0.043,-0.0004,0.0081,0,14
8.36,1.9715,1.9703,1.9891,-0.0,-0.0001,0.0004,0.0019,-0.0008,-0.0079,2.0,2.0,2.0,0.0,0.0426,-0.0004,0.0082,0,14
8.38,1.9717,1.9706,1.9896,-0.0,-0.0001,0.0003,0.0021,-0.0007,-0.008,2.0,2.0,2.0,0.0,0.0421,-0.0003,0.0083,0,14
8.4,1.9718,1.9709,1.9901,-0.0,-0.0,0.0003,0.0022,-0.0006,-0.008,2.0,2.0,2.0,0.0,0.0417,-0.0003,0.0083,0,14
8.42,1.972,1.9712,1.9906,-0.0,-0.0,0.0002,0.06,0.06,0.06,2.0,2.0,2.0,0.0,0.0413,-0.0002,0.1039,0,14
8.44,1.9721,1.9715,1.992,-0.0005,0.0005,-0.0008,0.0011,-0.0004,-0.026,2.0,2.0,2.0,0.0,0.0406,0.0008,0.026,0,14
8.46,1.9723,1.9719,1.993,-0.001,0.0011,0.0011,0.0023,-0.0029,-0.0178,2.0,2.0,2.0,0.0,0.0401,-0.0011,0.0182,0,14
8.48,1.9726,1.9722,1.9927,-0.0015,0.0,0.0005,-0.0,-0.0023,0.0073,2.0,2.0,2.0,0.0,0.0397,-0.0005,0.0077,0,14
8.5,1.9728,1.9726,1.9927,-0.0008,0.0003,0.0008,0.0004,-0.0041,0.0016,2.0,2.0,2.0,0.0,0.0393,-0.0008,0.0045,0,14
8.52,1.9731,1.9731,1.9927,-0.0002,0.0007,0.0008,-0.0005,-0.0043,0.0007,2.0,2.0,2.0,0.0,0.0388,-0.0008,0.0044,0,14
8.54,1.9734,1.9735,1.9928,0.0002,0.0009,0.0006,-0.0015,-0.0039,-0.0002,2.0,2.0,2.0,0.0,0.0383,-0.0006,0.0042,0,14
8.56,1.9737,1.9739,1.9931,0.0002,0.0006,0.0007,-0.0019,-0.0039,-0.0042,2.0,2.0,2.0,0.0,0.0377,-0.0007,0.006,0,14
8.58,1.974,1.9743,1.9934,0.0,0.0002,0.0005,-0.0023,-0.0035,-0.006,2.0,2.0,2.0,0.0,0.0371,-0.0005,0.0073,0,14
8.6,1.9744,1.9747,1.9938,0.0001,0.0002,0.0005,-0.0024,-0.0033,-0.0065,2.0,2.0,2.0,0.0,0.0366,-0.0005,0.0076,0,14
8.62,1.9747,1.975,1.9943,0.0002,0.0001,0.0004,-0.0025,-0.0029,-0.0074,2.0,2.0,2.0,0.0,0.036,-0.0004,0.0083,0,14
8.64,1.975,1.9754,1.9947,0.0002,0.0,0.0004,-0.0024,-0.0026,-0.0078,2.0,2.0,2.0,0.0,0.0355,-0.0004,0.0086,0,14
8.66,1.9754,1.9757,1.9951,0.0002,-0.0,0.0003,-0.0023,-0.0022,-0.008,2.0,2.0,2.0,0.0,0.035,-0.0003,0.0086,0,14
8.68,1.9757,1.976,1.9956,0.0002,-0.0001,0.0002,-0.002,-0.0019,-0.0081,2.0,2.0,2.0,0.0,0.0345,-0.0002,0.0085,0,14
8.7,1.976,1.9763,1.996,0.0002,-0.0001,0.0002,-0.0018,-0.0015,-0.0081,2.0,2.0,2.0,0.0,0.034,-0.0002,0.0085,0,14
8.72,1.9762,1.9766,1.9965,0.0002,-0.0001,0.0001,-0.0015,-0.0012,-0.0081,2.0,2.0,2.0,0.0,0.0336,-0.0001,0.0083,0,14
8.74,1.9765,1.9768,1.9969,0.0002,-0.0002,0.0001,-0.0012,-0.0009,-0.0081,2.0,2.0,2.0,0.0,0.0332,-0.0001,0.0083,0,14
8.76,1.9768,1.977,1.9974,0.0001,-0.0002,0.0,-0.0008,-0.0006,-0.0082,2.0,2.0,2.0,0.0,0.0328,-0.0,0.0082,0,14
8.78,1.977,1.9773,1.9978,0.0001,-0.0002,-0.0,-0.0005,-0.0003,-0.0082,2.0,2.0,2.0,0.0,0.0324,0.0,0.0082,0,14
8.8,1.9772,1.9775,1.9982,0.0001,-0.0002,-0.0,-0.0002,-0.0001,-0.0082,2.0,2.0,2.0,0.0,0.0321,0.0,0.0082,0,14
8.82,1.9774,1.9777,1.9987,0.0001,-0.0001,-0.0001,0.06,0.06,0.0272,2.0,2.0,2.0,0.0,0.0318,0.0001,0.0891,0,14
8.84,1.9776,1.9779,1.9995,-0.0005,0.0004,-0.0008,-0.0006,-0.0,-0.0171,2.0,2.0,2.0,0.0,0.0314,0.0008,0.0171,0,14
8.86,1.9779,1.9781,1.9999,-0.0011,0.001,0.0005,-0.0001,-0.0016,-0.0069,2.0,2.0,2.0,0.0,0.0311,-0.0005,0.0071,0,14
8.88,1.9781,1.9784,1.9998,-0.001,0.0005,-0.0001,-0.0019,-0.0014,0.0003,2.0,2.0,2.0,0.0,0.0307,0.0001,0.0024,0,14
8.9,1.9784,1.9787,2.0001,-0.0004,0.0005,0.0002,-0.0017,-0.0028,-0.0047,2.0,2.0,2.0,0.0,0.0303,-0.0002,0.0057,0,14
8.92,1.9787,1.979,2.0003,-0.0004,0.0004,0.0,-0.0025,-0.0028,-0.0044,2.0,2.0,2.0,0.0,0.0299,-0.0,0.0058,0,14
8.94,1.979,1.9794,2.0005,-0.0002,0.0004,0.0,-0.0027,-0.0032,-0.0049,2.0,2.0,2.0,0.0,0.0294,-0.0,0.0064,0,14
8.96,1.9793,1.9797,2.0009,-0.0001,0.0002,-0.0,-0.0029,-0.0032,-0.0073,2.0,2.0,2.0,0.0,0.029,0.0,0.0085,0,14
8.98,1.9796,1.98,2.0013,-0.0001,0.0001,-0.0,-0.0029,-0.0032,-0.008,2.0,2.0,2.0,0.0,0.0286,0.0,0.0091,0,14
9.0,1.98,1.9803,2.0017,-0.0,0.0,-0.0001,-0.0029,-0.0031,-0.0082,2.0,2.0,2.0,0.0,0.0281,0.0001,0.0092,0,14
9.02,1.9803,1.9806,2.0021,0.0,-0.0,-0.0001,-0.0027,-0.003,-0.0085,2.0,2.0,2.0,0.0,0.0277,0.0001,0.0094,0,14
9.04,1.9805,1.9809,2.0025,0.0001,-0.0001,-0.0001,-0.0025,-0.0028,-0.0087,2.0,2.0,2.0,0.0,0.0274,0.0001,0.0095,0,14
9.06,1.9808,1.9812,2.0029,0.0001,-0.0001,-0.0001,-0.0023,-0.0025,-0.0087,2.0,2.0,2.0,0.0,0.027,0.0001,0.0093,0,14
9.08,1.9811,1.9815,2.0033,0.0001,-0.0001,-0.0001,-0.002,-0.0023,-0.0086,2.0,2.0,2.0,0.0,0.0267,0.0001,0.0092,0,14
9.1,1.9813,1.9817,2.0037,0.0001,-0.0002,-0.0001,-0.0017,-0.002,-0.0086,2.0,2.0,2.0,0.0,0.0264,0.0001,0.009,0,14
9.12,1.9816,1.982,2.0041,0.0001,-0.0002,-0.0002,-0.0014,-0.0017,-0.0086,2.0,2.0,2.0,0.0,0.0261,0.0002,0.0089,0,14
9.14,1.9818,1.9822,2.0045,0.0001,-0.0002,-0.0002,-0.0011,-0.0014,-0.0086,2.0,2.0,2.0,0.0,0.0259,0.0002,0.0088,0,14
9.16,1.982,1.9824,2.0048,0.0001,-0.0002,-0.0002,-0.0008,-0.0011,-0.0086,2.0,2.0,2.0,0.0,0.0256,0.0002,0.0087,0,14
9.18,1.9822,1.9826,2.0052,0.0001,-0.0002,-0.0002,-0.0005,-0.0009,-0.0086,2.0,2.0,2.0,0.0,0.0254,0.0002,0.0087,0,14
9.2,1.9823,1.9828,2.0056,0.0001,-0.0001,-0.0002,-0.0002,-0.0006,-0.0086,2.0,2.0,2.0,0.0,0.0253,0.0002,0.0087,0,14
9.22,1.9825,1.983,2.006,0.0001,-0.0001,-0.0002,0.06,0.06,-0.06,2.0,2.0,2.0,0.0,0.0251,0.0002,0.1039,0,14
9.24,1.9827,1.9832,2.0048,-0.0005,0.0005,0.0011,0.0001,-0.0013,0.0227,2.0,2.0,2.0,0.0,0.0246,-0.0011,0.0228,0,14
9.26,1.9829,1.9834,2.0034,-0.0012,0.0012,-0.001,-0.0018,-0.0007,0.0279,2.0,2.0,2.0,0.0,0.0241,0.001,0.028,0,14
9.28,1.9831,1.9837,2.0031,-0.0007,0.0011,0.0003,-0.0016,-0.0031,0.0048,2.0,2.0,2.0,0.0,0.0237,-0.0003,0.0059,0,14
9.3,1.9834,1.9839,2.0026,-0.0017,0.0006,-0.0005,-0.0034,-0.003,0.0099,2.0,2.0,2.0,0.0,0.0232,0.0005,0.0109,0,14
9.32,1.9837,1.9843,2.0021,-0.001,0.0008,-0.0001,-0.0037,-0.005,0.0088,2.0,2.0,2.0,0.0,0.0227,0.0001,0.0108,0,14
9.34,1.9841,1.9847,2.002,-0.0006,0.0006,-0.0004,-0.0048,-0.0054,0.002,2.0,2.0,2.0,0.0,0.0222,0.0004,0.0075,0,14
9.36,1.9844,1.9851,2.002,-0.0002,0.0003,-0.0003,-0.0049,-0.0059,-0.0001,2.0,2.0,2.0,0.0,0.0217,0.0003,0.0077,0,14
9.38,1.9848,1.9855,2.0021,-0.0001,-0.0001,-0.0004,-0.0048,-0.0059,-0.0036,2.0,2.0,2.0,0.0,0.0211,0.0004,0.0085,0,14
9.4,1.9851,1.9859,2.0024,0.0001,-0.0001,-0.0003,-0.0046,-0.0058,-0.0067,2.0,2.0,2.0,0.0,0.0207,0.0003,0.01,0,14
9.42,1.9855,1.9862,2.0028,0.0002,-0.0001,-0.0003,-0.0044,-0.0055,-0.0074,2.0,2.0,2.0,0.0,0.0202,0.0003,0.0102,0,14
9.44,1.9858,1.9866,2.0031,0.0003,-0.0002,-0.0003,-0.004,-0.0051,-0.0077,2.0,2.0,2.0,0.0,0.0198,0.0003,0.0101,0,14
9.46,1.9861,1.9869,2.0035,0.0003,-0.0003,-0.0003,-0.0036,-0.0046,-0.008,2.0,2.0,2.0,0.0,0.0195,0.0003,0.0099,0,14
9.48,1.9863,1.9872,2.0039,0.0004,-0.0003,-0.0003,-0.0031,-0.004,-0.0079,2.0,2.0,2.0,0.0,0.0191,0.0003,0.0094,0,14
9.5,1.9866,1.9875,2.0042,0.0004,-0.0003,-0.0003,-0.0026,-0.0034,-0.0078,2.0,2.0,2.0,0.0,0.0189,0.0003,0.0089,0,14
9.52,1.9868,1.9877,2.0045,0.0004,-0.0003,-0.0003,-0.0019,-0.0028,-0.009,2.0,2.0,2.0,0.0,0.0186,0.0003,0.0096,0,12
9.54,1.987,1.9879,2.0048,0.0004,-0.0003,-0.0003,-0.0017,-0.0022,-0.0064,2.0,2.0,2.0,0.0,0.0184,0.0003,0.0069,0,14
9.56,1.9871,1.9881,2.0051,0.0004,-0.0003,-0.0003,-0.0012,-0.0016,-0.0074,2.0,2.0,2.0,0.0,0.0183,0.0003,0.0077,0,14
9.58,1.9873,1.9883,2.0055,0.0004,-0.0003,-0.0003,-0.0003,-0.0006,-0.0094,2.0,2.0,2.0,0.0,0.0181,0.0003,0.0095,0,12
9.6,1.9874,1.9884,2.0057,0.0004,-0.0003,-0.0004,0.0,-0.0001,-0.0059,2.0,2.0,2.0,0.0,0.018,0.0004,0.0059,0,12
9.62,1.9876,1.9885,2.0059,0.0003,-0.0002,-0.0003,0.06,0.06,-0.06,2.0,2.0,2.0,0.0,0.0179,0.0003,0.1039,0,14
9.64,1.9877,1.9886,2.0047,-0.0004,0.0004,0.0009,-0.0002,-0.0007,0.0235,2.0,2.0,2.0,0.0,0.0174,-0.0009,0.0235,0,14
9.66,1.9879,1.9888,2.0032,-0.001,0.0011,-0.0011,-0.0016,-0.0003,0.028,2.0,2.0,2.0,0.0,0.0169,0.0011,0.0281,0,14
9.68,1.988,1.9889,2.003,-0.0006,0.0009,0.0001,-0.0017,-0.0021,0.0031,2.0,2.0,2.0,0.0,0.0166,-0.0001,0.0041,0,14
9.7,1.9883,1.9891,2.0024,-0.0017,0.0005,-0.0004,-0.003,-0.0023,0.0124,2.0,2.0,2.0,0.0,0.0162,0.0004,0.013,0,14
